,diarynum,entry_id,entry_year,new_entry_type,new_name_type
447,33,13329,1942,2,Interpersonal
448,33,13482,1943,4,Spirit
449,33,13515,1943,3,Literary
450,33,13558,1943,4,Spirit
451,33,13601,1944,0,Routine
452,33,13619,1944,3,Literary
453,34,13661,1941,1,Form
454,34,13662,1941,4,Spirit
455,34,13691,1942,1,Form
456,34,13802,1943,1,Form
457,34,13867,1945,4,Spirit
458,35,29037,1961,2,Interpersonal
459,35,29043,1961,0,Routine
460,35,29111,1962,2,Interpersonal
461,35,29133,1962,0,Routine
462,35,29139,1962,4,Spirit
463,35,29142,1962,0,Routine
464,35,29304,1963,2,Interpersonal
465,35,29309,1963,1,Form
466,35,29317,1963,2,Interpersonal
467,35,29337,1963,2,Interpersonal
468,35,29349,1963,0,Routine
469,35,29350,1963,2,Interpersonal
470,35,29352,1963,2,Interpersonal
471,35,29356,1963,2,Interpersonal
472,35,29363,1963,4,Spirit
473,35,29378,1963,3,Literary
474,35,29381,1963,1,Form
475,35,29381,1963,4,Spirit
476,35,29383,1963,4,Spirit
477,35,29414,1964,4,Spirit
478,35,29488,1964,2,Interpersonal
479,35,29534,1964,1,Form
480,35,29561,1964,0,Routine
481,35,29569,1964,2,Interpersonal
482,35,29631,1965,4,Spirit
483,35,29649,1965,2,Interpersonal
484,35,29659,1965,2,Interpersonal
485,35,29659,1965,4,Spirit
486,35,29676,1965,2,Interpersonal
487,35,29740,1965,3,Literary
488,35,29798,1966,0,Routine
489,35,29852,1966,2,Interpersonal
490,35,29888,1966,2,Interpersonal
491,35,29952,1967,3,Literary
492,35,30022,1967,4,Spirit
493,35,30023,1967,2,Interpersonal
494,35,30054,1967,2,Interpersonal
495,35,30181,1968,2,Interpersonal
496,35,30206,1968,1,Form
497,35,30206,1968,1,Form
498,35,30278,1968,2,Interpersonal
499,35,30317,1968,3,Literary
500,35,30329,1968,0,Routine
501,35,30346,1969,4,Spirit
502,35,30397,1969,2,Interpersonal
503,35,30398,1969,0,Routine
504,35,30399,1969,3,Literary
505,35,30414,1969,3,Literary
506,35,30480,1969,3,Literary
507,35,30481,1969,2,Interpersonal
508,35,30492,1970,2,Interpersonal
509,35,30503,1970,3,Literary
510,35,30509,1970,2,Interpersonal
511,35,30509,1970,0,Routine
512,35,30584,1970,4,Spirit
513,35,30602,1970,2,Interpersonal
514,35,30625,1970,0,Routine
515,35,30698,1971,3,Literary
516,35,30773,1971,1,Form
517,35,30774,1971,2,Interpersonal
518,35,30775,1973,2,Interpersonal
519,35,30794,1974,4,Spirit
520,35,30800,1974,2,Interpersonal
521,35,30812,1977,2,Interpersonal
522,35,30849,1978,4,Spirit
523,35,30877,1978,0,Routine
524,38,343513,1945,3,Literary
525,38,343512,1945,3,Literary
526,38,343454,1945,2,Interpersonal
527,38,343454,1945,4,Spirit
528,38,343452,1945,3,Literary
529,38,343428,1945,1,Form
530,38,343421,1945,2,Interpersonal
531,38,343405,1944,2,Interpersonal
532,38,343398,1944,4,Spirit
533,38,343402,1944,4,Spirit
534,38,343396,1944,0,Routine
535,38,343397,1944,4,Spirit
536,38,343371,1944,4,Spirit
537,38,343367,1944,4,Spirit
538,38,343356,1943,2,Interpersonal
539,38,343351,1943,3,Literary
540,38,343349,1943,4,Spirit
541,38,343281,1942,4,Spirit
542,38,343278,1942,2,Interpersonal
543,38,343279,1942,3,Literary
544,38,343244,1942,4,Spirit
545,38,343235,1942,3,Literary
546,38,343234,1942,3,Literary
547,38,343230,1942,0,Routine
548,38,343228,1942,3,Literary
549,38,343208,1942,4,Spirit
550,38,343195,1942,3,Literary
551,38,343195,1942,4,Spirit
552,38,343185,1942,4,Spirit
553,38,343185,1942,3,Literary
554,38,343171,1942,3,Literary
555,38,343169,1942,1,Form
556,38,343161,1942,3,Literary
557,38,343145,1942,4,Spirit
558,38,343142,1942,4,Spirit
559,38,343134,1942,3,Literary
560,38,343120,1942,4,Spirit
561,38,343120,1942,2,Interpersonal
562,38,343119,1942,3,Literary
563,38,343119,1942,4,Spirit
564,38,343117,1942,4,Spirit
565,38,343108,1942,4,Spirit
566,38,343105,1942,4,Spirit
567,38,343103,1942,2,Interpersonal
568,38,343103,1942,4,Spirit
569,38,343095,1942,4,Spirit
570,38,343093,1942,4,Spirit
571,38,343093,1942,4,Spirit
572,38,343093,1942,4,Spirit
573,38,343091,1942,4,Spirit
574,38,343091,1942,4,Spirit
575,38,343083,1942,4,Spirit
576,38,343083,1942,4,Spirit
577,38,343079,1942,4,Spirit
578,38,343078,1942,4,Spirit
579,38,343075,1942,3,Literary
580,38,343071,1942,3,Literary
581,38,343070,1942,4,Spirit
582,38,343063,1942,4,Spirit
583,38,343059,1942,4,Spirit
584,38,343053,1942,4,Spirit
585,38,343043,1942,0,Routine
586,38,343042,1942,4,Spirit
587,38,343041,1942,4,Spirit
588,38,343023,1941,4,Spirit
589,38,343011,1941,0,Routine
590,38,343008,1941,4,Spirit
591,38,343001,1941,4,Spirit
592,38,343001,1941,3,Literary
593,38,342995,1941,3,Literary
594,38,342985,1941,3,Literary
595,38,342984,1941,4,Spirit
596,38,342984,1941,4,Spirit
597,38,342969,1941,4,Spirit
598,38,342966,1941,3,Literary
599,38,342949,1941,2,Interpersonal
600,38,342949,1941,3,Literary
601,38,342940,1941,4,Spirit
602,38,342933,1941,4,Spirit
603,38,342924,1941,3,Literary
604,38,342922,1941,4,Spirit
605,38,342918,1941,4,Spirit
606,38,342905,1941,4,Spirit
607,38,342900,1941,4,Spirit
608,38,342889,1941,2,Interpersonal
609,38,342872,1941,4,Spirit
610,38,342866,1941,0,Routine
611,38,342866,1941,0,Routine
612,38,342866,1941,3,Literary
613,39,14267,1928,4,Spirit
614,41,14711,1941,4,Spirit
615,41,14711,1941,4,Spirit
616,41,14720,1941,0,Routine
617,41,14721,1941,3,Literary
618,41,14722,1941,0,Routine
619,41,14722,1941,1,Form
620,41,14727,1942,3,Literary
621,41,14751,1942,3,Literary
622,41,14759,1942,4,Spirit
623,42,14768,1942,2,Interpersonal
624,42,14809,1943,2,Interpersonal
625,42,14810,1943,0,Routine
626,43,14931,1918,4,Spirit
627,43,14936,1918,4,Spirit
628,43,14937,1918,3,Literary
629,43,14964,1918,2,Interpersonal
630,43,14970,1918,4,Spirit
631,43,14995,1918,4,Spirit
632,43,15002,1918,4,Spirit
633,43,15012,1918,4,Spirit
634,43,15062,1918,2,Interpersonal
635,43,15068,1918,4,Spirit
636,43,15068,1918,4,Spirit
637,44,15078,1939,4,Spirit
638,44,15219,1944,4,Spirit
639,44,15721,1958,0,Routine
640,44,15775,1959,4,Spirit
641,44,15784,1960,0,Routine
642,44,15829,1961,4,Spirit
643,44,15829,1961,4,Spirit
644,44,15843,1961,3,Literary
645,44,15944,1964,4,Spirit
646,44,16023,1965,4,Spirit
647,44,16037,1965,4,Spirit
648,45,16085,1941,2,Interpersonal
649,45,16085,1941,2,Interpersonal
650,45,16085,1941,2,Interpersonal
651,45,16085,1941,4,Spirit
652,45,16085,1941,2,Interpersonal
653,45,16113,1941,1,Form
654,45,16117,1941,0,Routine
655,45,16121,1941,4,Spirit
656,45,16121,1941,1,Form
657,45,16121,1941,1,Form
658,45,16121,1941,1,Form
659,45,16121,1941,4,Spirit
660,45,16121,1941,2,Interpersonal
661,45,16122,1941,1,Form
662,45,16133,1941,2,Interpersonal
663,45,16138,1941,1,Form
664,45,16158,1942,0,Routine
665,45,16170,1942,0,Routine
666,45,16178,1942,2,Interpersonal
667,45,16187,1942,4,Spirit
668,45,16192,1942,2,Interpersonal
669,45,16199,1942,4,Spirit
670,45,16205,1942,0,Routine
671,45,16205,1942,4,Spirit
672,46,16229,1942,3,Literary
673,46,16230,1942,3,Literary
674,46,16256,1949,4,Spirit
675,46,16302,1962,4,Spirit
676,46,16310,1964,3,Literary
677,46,16317,1966,4,Spirit
678,46,16317,1966,4,Spirit
679,46,16317,1966,4,Spirit
680,46,16319,1967,4,Spirit
681,46,16330,1968,1,Form
682,46,16335,1968,4,Spirit
683,46,16362,1969,4,Spirit
684,46,16393,1973,3,Literary
685,46,16460,1978,1,Form
686,46,16496,1981,3,Literary
687,46,16496,1981,4,Spirit
688,46,16497,1981,2,Interpersonal
689,46,16541,1982,4,Spirit
690,46,16591,1983,3,Literary
691,46,16698,1986,1,Form
692,47,16702,1927,4,Spirit
693,47,16729,1937,2,Interpersonal
694,48,16730,1960,4,Spirit
695,48,16730,1960,2,Interpersonal
696,48,16730,1960,4,Spirit
697,48,16730,1960,4,Spirit
698,48,16730,1960,4,Spirit
699,48,16795,1969,2,Interpersonal
700,48,16842,1979,2,Interpersonal
701,48,16842,1979,2,Interpersonal
702,48,16866,1981,3,Literary
703,48,16908,1991,4,Spirit
704,48,16909,1991,3,Literary
705,49,17059,1917,4,Spirit
706,49,17101,1918,4,Spirit
707,49,17102,1918,4,Spirit
708,49,17196,1918,3,Literary
709,49,17203,1918,3,Literary
710,49,17437,1920,4,Spirit
711,49,17665,1921,4,Spirit
712,49,17665,1921,0,Routine
713,49,17683,1921,2,Interpersonal
714,49,17707,1922,4,Spirit
715,49,17722,1922,2,Interpersonal
716,49,17736,1922,3,Literary
717,49,17746,1923,3,Literary
718,49,17756,1923,4,Spirit
719,49,17758,1924,4,Spirit
720,50,17383,1930,2,Interpersonal
721,50,17406,1930,3,Literary
722,50,17412,1930,3,Literary
723,50,17416,1930,4,Spirit
724,50,17434,1930,3,Literary
725,50,17468,1930,2,Interpersonal
726,50,17468,1930,2,Interpersonal
727,51,17805,1957,4,Spirit
728,51,17826,1957,0,Routine
729,51,17827,1957,1,Form
730,51,17827,1957,4,Spirit
731,51,17827,1957,0,Routine
732,51,17827,1957,4,Spirit
733,51,17827,1957,1,Form
734,51,17880,1957,2,Interpersonal
735,51,17892,1957,1,Form
736,53,18283,1966,2,Interpersonal
737,53,18329,1966,4,Spirit
738,53,18655,1977,2,Interpersonal
739,53,18660,1977,0,Routine
740,53,18795,1978,3,Literary
741,53,18949,1981,2,Interpersonal
742,53,18975,1981,3,Literary
743,53,19009,1982,4,Spirit
744,53,19009,1982,3,Literary
745,53,19053,1982,4,Spirit
746,53,19053,1982,3,Literary
747,53,19113,1983,2,Interpersonal
748,53,19147,1983,3,Literary
749,53,19162,1984,2,Interpersonal
750,53,19219,1985,2,Interpersonal
751,53,19334,1986,3,Literary
752,54,19449,1920,2,Interpersonal
753,54,19455,1920,0,Routine
754,54,19455,1920,3,Literary
755,54,19526,1921,4,Spirit
756,54,19535,1921,2,Interpersonal
757,54,19589,1921,3,Literary
758,54,19619,1921,4,Spirit
759,55,19629,1919,1,Form
760,56,19714,1920,1,Form
761,58,19752,1986,2,Interpersonal
762,58,19752,1986,4,Spirit
763,58,19752,1986,1,Form
764,58,19775,1987,2,Interpersonal
765,58,19797,1987,0,Routine
766,58,19808,1987,1,Form
767,58,19808,1987,1,Form
768,58,19841,1987,4,Spirit
769,58,19864,1987,1,Form
770,58,19889,1987,4,Spirit
771,58,19896,1987,4,Spirit
772,58,19896,1987,0,Routine
773,58,19903,1987,3,Literary
774,58,19904,1987,0,Routine
775,58,19912,1987,1,Form
776,58,19930,1987,2,Interpersonal
777,58,19940,1987,2,Interpersonal
778,58,19967,1987,4,Spirit
779,58,19989,1987,2,Interpersonal
780,58,19998,1988,1,Form
781,58,20019,1988,0,Routine
782,58,20042,1988,4,Spirit
783,59,20081,1938,0,Routine
784,59,20081,1938,4,Spirit
785,60,20108,1963,4,Spirit
786,60,20110,1963,2,Interpersonal
787,60,20110,1963,4,Spirit
788,60,20121,1964,4,Spirit
789,60,20140,1964,0,Routine
790,62,20344,1942,4,Spirit
791,62,20521,1943,1,Form
792,62,20521,1943,4,Spirit
793,62,20650,1943,4,Spirit
794,62,20653,1943,0,Routine
